similar_game_id,game_id
26574,44076
31515,44076
33153,44076
35994,44076
12584,44076
533,3025
1593,3025
1887,3025
1942,3025
197,3025
342,3025
566,3025
5647,3025
9938,3025
19441,3025
2731,115735
28465,115735
32688,115735
41895,115735
759,115735
889,115735
115737,115735
115739,115735
11574,115735
115741,115735
9655,78389
163,78389
11367,78389
1639,78389
22477,78389
25222,78389
4145,78389
644,78389
82953,78389
115317,78389
13189,55282
25646,55282
27266,55282
68271,55282
75948,55282
81275,55282
16992,55282
18778,55282
1955,55282
11113,55282
55199,101608
75379,101608
81249,101608
96217,101608
1333,101608
1549,101608
16987,101608
115278,101608
11653,101608
119171,101608
8714,13660
11582,13660
132,13660
1686,13660
17111,13660
1713,13660
2462,13660
34823,13660
36553,13660
1257,13660
19164,113113
54775,113113
55984,113113
96217,113113
1333,113113
16987,113113
11336,113113
115278,113113
119177,113113
12268,113113
471,10964
7843,10964
8422,10964
8559,10964
11171,10964
15536,10964
28751,10964
5875,10964
68286,10964
68287,10964
19,1342
12,1342
1121,1342
231,1342
342,1342
3188,1342
5647,1342
7599,1342
9727,1342
1127,1342
533,1009
538,1009
12,1009
1121,1009
1164,1009
1985,1009
231,1009
342,1009
1127,1009
19441,1009
86799,87507
86974,87507
86994,87507
8756,87507
8737,87507
87481,87507
88511,87507
88761,87507
9766,87507
95776,87507
17613,117717
36258,117717
44242,117717
51577,117717
55888,117717
65827,117717
79134,117717
85546,117717
17233,117717
112754,117717
1447,49414
25636,49414
35737,49414
5786,49414
51213,49414
5636,49414
99118,49414
111287,49414
11282,49414
115989,49414
431,7331
471,7331
512,7331
565,7331
19,7331
553,7331
7323,7331
11133,7331
11156,7331
11186,7331
1975,43097
22426,43097
2731,43097
28465,43097
41895,43097
4313,43097
51991,43097
54815,43097
75797,43097
13232,43097
9648,8968
11423,8968
1583,8968
1796,8968
2249,8968
41895,8968
58814,8968
5948,8968
59173,8968
59218,8968
6985,28794
9856,28794
1243,28794
18623,28794
3229,28794
36553,28794
5529,28794
7855,28794
17218,28794
117497,28794
2342,77529
24426,77529
25222,77529
287,77529
55173,77529
5519,77529
5633,77529
89597,77529
1153,77529
116681,77529
18869,20329
2342,20329
23733,20329
25646,20329
36198,20329
54678,20329
55173,20329
5519,20329
5633,20329
8916,20329
533,3042
1121,3042
231,3042
233,3042
3188,3042
5647,3042
9498,3042
9727,3042
1127,3042
19441,3042
25222,109129
25646,109129
27266,109129
28277,109129
75948,109129
81275,109129
16992,109129
18778,109129
1153,109129
11113,109129
533,19531
196,19531
231,19531
3188,19531
7351,19531
9498,19531
9727,19531
11118,19531
1127,19531
19562,19531
848,9538
6985,9538
727,9538
958,9538
9363,9538
9477,9538
9789,9538
132,9538
3229,9538
5529,9538
54775,115280
57372,115280
78632,115280
96217,115280
13168,115280
1333,115280
1549,115280
16987,115280
11319,115280
115278,115280
3292,43367
76263,43367
12868,43367
13281,43367
13292,43367
13298,43367
1331,43367
15269,43367
11113,43367
113895,43367
17637,17613
2462,17613
29173,17613
36258,17613
36269,17613
36346,17613
36553,17613
5536,17613
5559,17613
79134,17613
55199,37382
81249,37382
96217,37382
99118,37382
1168,37382
16987,37382
115653,37382
11653,37382
119171,37382
12564,37382
7615,27209
1944,27209
26845,27209
281,27209
28182,27209
54775,27209
5538,27209
5592,27209
55199,27209
57296,27209
28277,108778
37419,108778
55282,108778
75948,108778
81275,108778
87975,108778
16992,108778
19129,108778
11113,108778
111253,108778
54775,28010
57372,28010
81249,28010
96217,28010
1168,28010
13168,28010
1333,28010
16987,28010
115278,28010
119171,28010
19785,22471
1989,22471
22426,22471
2247,22471
22472,22471
22482,22471
28465,22471
41895,22471
67166,22471
6849,22471
5574,1905
7333,1905
1239,1905
19561,1905
26192,1905
27789,1905
28552,1905
36926,1905
36952,1905
3716,1905
31515,55888
3363,55888
36258,55888
36962,55888
51577,55888
65827,55888
79134,55888
12163,55888
17992,55888
19339,55888
1796,22482
22425,22482
22426,22482
22472,22482
2249,22482
41895,22482
5948,22482
59173,22482
59218,22482
6849,22482
215,77334
6985,77334
1243,77334
28794,77334
3229,77334
5529,77334
5556,77334
7855,77334
79134,77334
16112,77334
2,571
356,571
495,571
517,571
533,571
564,571
569,571
16,571
231,571
7351,571
49414,112416
78632,112416
96217,112416
1168,112416
1549,112416
16987,112416
111253,112416
11342,112416
115653,112416
119374,112416
1796,59048
22425,59048
22426,59048
22482,59048
2249,59048
41895,59048
58814,59048
5946,59048
59173,59048
59218,59048
1975,51991
22426,51991
2731,51991
28465,51991
41895,51991
4397,51991
4313,51991
54815,51991
75797,51991
13232,51991
76,1802
1877,1802
1944,1802
22387,1802
253,1802
26845,1802
3757,1802
5538,1802
5592,1802
55199,1802
17,119199
63138,119199
96452,119199
115276,119199
118311,119199
119185,119199
11927,119199
119579,119199
12564,119199
121817,119199
19127,112191
2279,112191
54775,112191
5733,112191
697,112191
99118,112191
1333,112191
16987,112191
113636,112191
11391,112191
16,41
43,41
533,41
231,41
3188,41
3996,41
9498,41
9727,41
1127,41
19531,41
19164,118218
68287,118218
12868,118218
13281,118218
13292,118218
13298,118218
1331,118218
1549,118218
1685,118218
119177,118218
735,11423
9278,11423
1982,11423
26574,11423
28113,11423
33153,11423
35994,11423
36263,11423
41895,11423
51945,11423
8347,3277
17379,3277
22387,3277
26145,3277
2839,3277
33153,3277
35994,3277
36198,3277
96217,3277
1549,3277
1713,19376
23345,19376
29173,19376
36269,19376
36553,19376
51577,19376
51945,19376
5559,19376
65827,19376
19339,19376
18167,16992
18182,16992
18869,16992
1915,16992
2329,16992
2342,16992
24426,16992
55173,16992
5519,16992
5633,16992
8916,78632
81249,78632
96217,78632
1168,78632
1549,78632
16987,78632
11113,78632
112416,78632
11429,78632
119171,78632
66,19133
8746,19133
1388,19133
11231,19133
15888,19133
18337,19133
36198,19133
47823,19133
5592,19133
55199,19133
13934,89550
86477,89550
1257,89550
1258,89550
15269,89550
111187,89550
112886,89550
113114,89550
117197,89550
11935,89550
1735,19698
23651,19698
47823,19698
54775,19698
55199,19698
59427,19698
6461,19698
68393,19698
99118,19698
112191,19698
124,1244
1242,1244
1243,1244
1245,1244
1246,1244
1247,1244
1249,1244
1563,1244
162,1244
1621,1244
13189,9835
1811,9835
2342,9835
24426,9835
25222,9835
25646,9835
27266,9835
287,9835
54678,9835
5633,9835
132,35463
17519,35463
29173,35463
31515,35463
34823,35463
36269,35463
36346,35463
5536,35463
5559,35463
55689,35463
3424,113201
54775,113201
56967,113201
96217,113201
1333,113201
16987,113201
115278,113201
119156,113201
119171,113201
12184,113201
18,115283
13281,115283
13298,115283
1331,115283
1332,115283
11113,115283
112589,115283
113895,115283
115276,115283
12268,115283
24426,62151
2695,62151
5538,62151
55984,62151
81249,62151
96217,62151
15269,62151
16987,62151
11336,62151
119171,62151
11231,8746
19133,8746
22387,8746
34155,8746
36198,8746
47823,8746
5592,8746
55199,8746
96217,8746
16987,8746
9789,28325
9856,28325
18623,28325
23345,28325
29173,28325
31515,28325
35371,28325
36553,28325
5559,28325
7855,28325
1741,57187
139,57187
2695,57187
383,57187
5538,57187
58114,57187
68286,57187
68287,57187
15269,57187
17318,57187
8422,11171
1239,11171
1964,11171
15536,11171
18225,11171
19561,11171
19564,11171
28552,11171
68286,11171
1549,11171
17,115276
1188,115276
1191,115276
96452,115276
18,115276
1332,115276
113895,115276
118313,115276
12184,115276
12268,115276
452,112589
18,112589
13269,112589
1332,112589
13369,112589
15418,112589
19277,112589
113895,112589
12268,112589
12436,112589
22425,28129
28277,28129
37419,28129
41895,28129
4313,28129
87975,28129
13232,28129
11779,28129
117665,28129
119119,28129
22387,36926
2792,36926
28168,36926
2839,36926
3245,36926
36198,36926
54842,36926
5592,36926
55199,36926
8916,36926
8746,11231
16391,11231
19133,11231
23651,11231
281,11231
47823,11231
54775,11231
55199,11231
57372,11231
115278,11231
8773,6985
9856,6985
1243,6985
16497,6985
28794,6985
3229,6985
5529,6985
5556,6985
77334,6985
7855,6985
22425,11679
22469,11679
2247,11679
29173,11679
31515,11679
36346,11679
44242,11679
5559,11679
67166,11679
6849,11679
3239,9552
1713,9552
17379,9552
1829,9552
19249,9552
253,9552
25311,9552
26145,9552
26574,9552
5538,9552
596,9477
848,9477
1144,9477
727,9477
8387,9477
958,9477
959,9477
9538,9477
1272,9477
3229,9477
8968,9648
1583,9648
1796,9648
19785,9648
22422,9648
22423,9648
22482,9648
2249,9648
5948,9648
59218,9648
533,2939
1334,2939
1882,2939
196,2939
3188,2939
7342,2939
7386,2939
9727,2939
973,2939
1127,2939
564,732
73,732
731,732
733,732
12,732
1121,732
3262,732
3263,732
327,732
19441,732
44248,77884
72472,77884
77696,77884
77745,77884
82944,77884
89937,77884
11141,77884
113283,77884
117665,77884
119119,77884
2365,7406
9278,7406
14593,7406
18182,7406
23733,7406
24426,7406
26226,7406
26855,7406
36198,7406
47823,7406
37419,118871
89444,118871
96476,118871
1511,118871
113661,118871
116136,118871
117855,118871
12126,118871
12268,118871
12487,118871
1796,59173
22425,59173
22426,59173
22482,59173
2249,59173
41895,59173
58814,59173
5946,59173
5948,59173
59218,59173
19164,90099
25311,90099
54842,90099
5538,90099
81249,90099
11211,90099
13276,90099
1549,90099
15269,90099
113114,90099
11423,7350
11646,7350
15443,7350
1829,7350
253,7350
25843,7350
33153,7350
5538,7350
15269,7350
114455,7350
9789,2002
18623,2002
23345,2002
28325,2002
29173,2002
31515,2002
35371,2002
36553,2002
5536,2002
5559,2002
41,9498
533,9498
1377,9498
231,9498
3188,9498
9727,9498
11118,9498
1127,9498
19441,9498
19531,9498
194,2040
727,2040
9789,2040
2776,2040
24765,2040
28325,2040
29173,2040
4477,2040
5536,2040
7855,2040
76,1887
78,1887
181,1887
1593,1887
1942,1887
325,1887
566,1887
5867,1887
9938,1887
22387,1887
11668,117149
1811,117149
22499,117149
25646,117149
27266,117149
5633,117149
8757,117149
95776,117149
17614,117149
11534,117149
3277,10239
9243,10239
1776,10239
17379,10239
18869,10239
23733,10239
253,10239
26574,10239
36198,10239
1549,10239
848,3155
2365,3155
3154,3155
65,3155
727,3155
756,3155
958,3155
9256,3155
9834,3155
2776,3155
17379,103328
19686,103328
37777,103328
68287,103328
13281,103328
13292,103328
13298,103328
1331,103328
1549,103328
115835,103328
7615,25921
1944,25921
22387,25921
26845,25921
2792,25921
2839,25921
5538,25921
5592,25921
55199,25921
119171,25921
196,9730
2939,9730
342,9730
3188,9730
7342,9730
7386,9730
9727,9730
11233,9730
1127,9730
19531,9730
28277,87975
37419,87975
81275,87975
8168,87975
1511,87975
16992,87975
18778,87975
19339,87975
11113,87975
11934,87975
18225,107614
19817,107614
25646,107614
27266,107614
27725,107614
55984,107614
68271,107614
11113,107614
11653,107614
11938,107614
2,472
56,472
59,472
121,472
533,472
538,472
832,472
181,472
1942,472
325,472
3222,9806
9278,9806
11646,9806
14593,9806
18182,9806
1915,9806
22387,9806
26226,9806
26855,9806
36198,9806
976,34024
56967,34024
7855,34024
9534,34024
12868,34024
1685,34024
17218,34024
11321,34024
119171,34024
119177,34024
11171,28552
17379,28552
19164,28552
23733,28552
28168,28552
36926,28552
36952,28552
3716,28552
54842,28552
1549,28552
236,26870
13189,26870
25222,26870
26163,26870
287,26870
81275,26870
96217,26870
11113,26870
11336,26870
116681,26870
18182,10760
28168,10760
2839,10760
36198,10760
47823,10760
5592,10760
55199,10760
5633,10760
8916,10760
96217,10760
19564,14362
22387,14362
25222,14362
27725,14362
54678,14362
5538,14362
5519,14362
55984,14362
5633,14362
86657,14362
1331,7342
1882,7342
2939,7342
3188,7342
7386,7342
9727,7342
973,7342
1127,7342
16992,7342
19531,7342
4,733
73,733
731,733
732,733
12,733
1121,733
3262,733
3263,733
327,733
19441,733
66,7276
128,7276
2365,7276
3222,7276
1297,7276
1388,7276
14394,7276
22387,7276
25921,7276
26845,7276
1776,18290
253,18290
26574,18290
2839,18290
3245,18290
36198,18290
47823,18290
5538,18290
8916,18290
15269,18290
1915,37001
23733,37001
24426,37001
26226,37001
287,37001
28168,37001
55173,37001
55199,37001
5633,37001
116681,37001
1713,32457
17519,32457
18623,32457
29173,32457
31515,32457
35463,32457
36269,32457
36346,32457
5559,32457
55689,32457
17613,61985
1944,61985
2462,61985
29173,61985
36346,61985
36553,61985
5536,61985
5559,61985
61984,61985
77597,61985
19127,113636
2279,113636
54775,113636
5733,113636
697,113636
99118,113636
1333,113636
16987,113636
112191,113636
11391,113636
5538,76877
78632,76877
96217,76877
1168,76877
13276,76877
13292,76877
13329,76877
1549,76877
15269,76877
16987,76877
7615,57296
16391,57296
1944,57296
2729,57296
2839,57296
29348,57296
3245,57296
55199,57296
777,57296
77498,57296
533,12517
12,12517
135,12517
1377,12517
196,12517
2993,12517
3188,12517
9498,12517
9727,12517
1127,12517
13196,107218
28794,107218
3424,107218
56967,107218
68855,107218
7855,107218
79392,107218
9534,107218
1257,107218
119171,107218
163,95776
19222,95776
41349,95776
86974,95776
8757,95776
88511,95776
89132,95776
9788,95776
16992,95776
113253,95776
689,44178
27378,44178
447,44178
55192,44178
59341,44178
8382,44178
1511,44178
118871,44178
12126,44178
12268,44178
2695,68287
383,68287
5538,68287
57187,68287
68286,68287
15269,68287
1685,68287
17318,68287
118218,68287
119177,68287
,25905
2727,103281
3292,103281
383,103281
43367,103281
13292,103281
13298,103281
1331,103281
1549,103281
1685,103281
116191,103281
19,960
533,960
12,960
1121,960
1377,960
231,960
3188,960
5647,960
1127,960
19441,960
1713,18918
19376,18918
1944,18918
23345,18918
26145,18918
26574,18918
29173,18918
36553,18918
51945,18918
5559,18918
132,21564
17111,21564
1713,21564
1931,21564
25311,21564
34823,21564
35994,21564
36198,21564
37419,21564
51945,21564
8422,58075
28751,58075
383,58075
64311,58075
68286,58075
77412,58075
9534,58075
1331,58075
1549,58075
17218,58075
8916,111253
81275,111253
8168,111253
94772,111253
96217,111253
18778,111253
19339,111253
11113,111253
112416,111253
11342,111253
312,7351
533,7351
571,7351
16,7351
231,7351
342,7351
9498,7351
9727,7351
11118,7351
19531,7351
241,1372
297,1372
37,1372
564,1372
1294,1372
2963,1372
736,1372
8173,1372
8744,1372
15536,1372
1975,115741
28465,115741
32688,115741
759,115741
115734,115741
115735,115741
115737,115741
115739,115741
11574,115741
115742,115741
19564,76882
26192,76882
55199,76882
55984,76882
81249,76882
96217,76882
1168,76882
16987,76882
11336,76882
119171,76882
379,1985
564,1985
96,1985
19,1985
12,1985
1121,1985
231,1985
233,1985
5647,1985
19441,1985
34155,103054
78632,103054
8916,103054
81249,103054
8168,103054
96217,103054
12584,103054
1549,103054
16987,103054
119171,103054
9174,7344
9278,7344
11646,7344
18182,7344
1915,7344
24426,7344
26855,7344
55173,7344
5519,7344
5633,7344
7615,32510
13196,32510
17613,32510
36346,32510
4477,32510
5536,32510
58958,32510
6492,32510
77597,32510
1257,32510
71,15851
18681,15851
383,15851
57738,15851
1359,15851
13377,15851
16814,15851
114287,15851
119422,15851
12268,15851
18225,11737
25311,11737
5538,11737
55984,11737
81249,11737
86477,11737
15269,11737
17318,11737
11113,11737
11653,11737
6985,10243
9856,10243
16497,10243
28794,10243
3148,10243
5529,10243
7855,10243
79134,10243
16112,10243
117497,10243
54775,113109
76253,113109
78632,113109
96217,113109
13168,113109
1333,113109
1549,113109
16987,113109
115278,113109
11528,113109
174,26758
178,26758
3222,26758
3349,26758
675,26758
7331,26758
7346,26758
1956,26758
25657,26758
26855,26758
19164,75242
43367,75242
13281,75242
13292,75242
13298,75242
1331,75242
1549,75242
15269,75242
1685,75242
119177,75242
11668,26658
13189,26658
1321,26658
18225,26658
19817,26658
25646,26658
37419,26658
5527,26658
11113,26658
114455,26658
1447,51213
25636,51213
35737,51213
49414,51213
5786,51213
5636,51213
99118,51213
111287,51213
11282,51213
115989,51213
19164,103369
4716,103369
54775,103369
96217,103369
13288,103369
1333,103369
16987,103369
112589,103369
112916,103369
115278,103369
7615,20331
9278,20331
14394,20331
1915,20331
1944,20331
22387,20331
23733,20331
26574,20331
2792,20331
36198,20331
19164,90101
54775,90101
96217,90101
1333,90101
13369,90101
16987,90101
112916,90101
11336,90101
115278,90101
115653,90101
23195,90965
68458,90965
8715,90965
8717,90965
87514,90965
87728,90965
89817,90965
9788,90965
141,90965
12268,90965
1975,119119
22483,119119
28129,119119
28465,119119
77745,119119
77884,119119
11573,119119
11779,119119
115734,119119
117665,119119
7213,19085
9789,19085
18869,19085
1931,19085
19376,19085
23733,19085
34269,19085
36198,19085
51945,19085
7855,19085
1975,115740
28465,115740
32688,115740
759,115740
115733,115740
115735,115740
115737,115740
115739,115740
115741,115740
115742,115740
9835,18841
13189,18841
1811,18841
24426,18841
25222,18841
25646,18841
27266,18841
5633,18841
96217,18841
11336,18841
321,8559
8422,8559
1964,8559
15536,8559
28751,8559
57217,8559
5875,8559
64311,8559
68286,8559
68287,8559
55199,116559
55984,116559
81249,116559
96217,116559
1168,116559
1549,116559
16987,116559
115278,116559
11653,116559
119171,116559
,115301
1342,7599
196,7599
2993,7599
342,7599
3188,7599
9727,7599
973,7599
11233,7599
1127,7599
19441,7599
36258,101573
87485,101573
15264,101573
168,101573
19462,101573
112754,101573
114766,101573
115392,101573
117665,101573
119119,101573
27553,27378
447,27378
44178,27378
55192,27378
59341,27378
8382,27378
1318,27378
17196,27378
17215,27378
19292,27378
3424,9760
36258,9760
53189,9760
5529,9760
5556,9760
77334,9760
7855,9760
79134,9760
8956,9760
118218,9760
7344,1352
1915,1352
2342,1352
22387,1352
24426,1352
26226,1352
2839,1352
36198,1352
5519,1352
5633,1352
17613,112754
3363,112754
36258,112754
51577,112754
55888,112754
65827,112754
7634,112754
79134,112754
19339,112754
121764,112754
11668,18020
1811,18020
19817,18020
25646,18020
27266,18020
287,18020
37419,18020
5633,18020
8168,18020
114455,18020
11573,114285
1285,114285
13218,114285
16814,114285
116352,114285
116353,114285
117665,114285
118871,114285
12126,114285
121435,114285
17548,43165
26145,43165
26574,43165
2839,43165
29348,43165
3245,43165
31515,43165
35994,43165
36198,43165
8916,43165
1975,36977
2731,36977
28465,36977
41895,36977
4397,36977
43367,36977
51991,36977
75797,36977
76263,36977
15269,36977
22426,75797
22472,75797
2731,75797
28465,75797
41895,75797
4397,75797
4313,75797
51991,75797
759,75797
13232,75797
3239,19249
9243,19249
9552,19249
1776,19249
1713,19249
17379,19249
253,19249
25311,19249
26145,19249
26574,19249
33,662
22,662
24,662
4795,662
5447,662
958,662
9789,662
1774,662
2776,662
28325,662
25222,110503
25646,110503
27266,110503
287,110503
5519,110503
81275,110503
16992,110503
19129,110503
116681,110503
11972,110503
28168,27316
5538,27316
55199,27316
55984,27316
81249,27316
96217,27316
1168,27316
16987,27316
11336,27316
119171,27316
236,65503
24426,65503
25222,65503
287,65503
962,65503
96217,65503
16987,65503
16992,65503
115653,65503
116681,65503
1147,58958
24959,58958
2818,58958
3251,58958
56135,58958
6693,58958
6492,58958
76552,58958
812,58958
8213,58958
66,9834
1593,9834
2365,9834
3155,9834
5652,9834
727,9834
9938,9834
1297,9834
1388,9834
14394,9834
13189,11668
1811,11668
19817,11668
25646,11668
26658,11668
27266,11668
287,11668
5633,11668
11113,11668
116681,11668
25311,87485
25636,87485
49414,87485
51213,87485
5636,87485
8168,87485
11573,87485
19339,87485
19462,87485
117665,87485
9789,19542
132,19542
1713,19542
17519,19542
1931,19542
26145,19542
29173,19542
31515,19542
5559,19542
55689,19542
2695,114795
5538,114795
9534,114795
13276,114795
13298,114795
1331,114795
1549,114795
15269,114795
17318,114795
113362,114795
25311,106279
26145,106279
26574,106279
28277,106279
37419,106279
81275,106279
8168,106279
87975,106279
1511,106279
11113,106279
1776,19541
1321,19541
17379,19541
19561,19541
253,19541
26145,19541
28168,19541
3716,19541
54842,19541
12584,19541
9648,7364
1583,7364
1796,7364
19785,7364
22422,7364
22423,7364
2249,7364
37138,7364
5948,7364
59218,7364
19164,119507
2695,119507
5538,119507
7471,119507
999,119507
13276,119507
13292,119507
1549,119507
15269,119507
17318,119507
533,1121
96,1121
12,1121
1377,1121
231,1121
233,1121
342,1121
3188,1121
9498,1121
19441,1121
29783,103295
37419,103295
81275,103295
87622,103295
96217,103295
15269,103295
11113,103295
11336,103295
113895,103295
115785,103295
241,8744
316,8744
564,8744
1372,8744
1842,8744
321,8744
5812,8744
643,8744
9495,8744
15536,8744
163,60044
2329,60044
2342,60044
25222,60044
26223,60044
77529,60044
78389,60044
81416,60044
82953,60044
95776,60044
25311,55077
26145,55077
26574,55077
35994,55077
37419,55077
51577,55077
65827,55077
8168,55077
96217,55077
19339,55077
2,538
21,538
533,538
12,538
1164,538
1377,538
231,538
3188,538
9498,538
1127,538
5,501
127,501
1376,501
23,501
4755,501
5181,501
553,501
7689,501
19565,501
77258,501
1243,117497
13196,117497
18623,117497
28794,117497
5536,117497
79134,117497
1257,117497
12163,117497
16112,117497
119381,117497
24426,29032
2682,29032
287,29032
37419,29032
89597,29032
96217,29032
16987,29032
11113,29032
11336,29032
116681,29032
1882,5601
196,5601
2939,5601
3188,5601
7342,5601
7386,5601
9727,5601
973,5601
1127,5601
19531,5601
6985,9856
1243,9856
18623,9856
28325,9856
28794,9856
3229,9856
36553,9856
5529,9856
7855,9856
79134,9856
11529,19083
11588,19083
1982,19083
1944,19083
23345,19083
28213,19083
29173,19083
33374,19083
36553,19083
5559,19083
24426,11367
25222,11367
26223,11367
27266,11367
287,11367
5519,11367
96217,11367
16992,11367
19129,11367
116681,11367
3222,3019
3225,3019
9243,3019
1776,3019
1915,3019
19249,3019
253,3019
36198,3019
47823,3019
5519,3019
25311,11208
28168,11208
54775,11208
5538,11208
55199,11208
999,11208
96217,11208
1333,11208
16987,11208
115278,11208
25311,107169
26574,107169
35994,107169
37419,107169
8916,107169
8168,107169
96217,107169
1511,107169
15269,107169
11113,107169
2246,22483
22425,22483
22426,22483
2247,22483
22472,22483
22477,22483
22484,22483
6849,22483
117665,22483
119119,22483
533,11118
538,11118
1334,11118
1882,11118
231,11118
3188,11118
9498,11118
9727,11118
1127,11118
19531,11118
3222,17000
9243,17000
1776,17000
14394,17000
18182,17000
1944,17000
22387,17000
26574,17000
29348,17000
36198,17000
3424,68855
76253,68855
77412,68855
7855,68855
79392,68855
9534,68855
13168,68855
17218,68855
11319,68855
119171,68855
18115,90788
19222,90788
41349,90788
8584,90788
8717,90788
8757,90788
89817,90788
9965,90788
95776,90788
12268,90788
66,11292
122,11292
1864,11292
5867,11292
6452,11292
9927,11292
9938,11292
11212,11292
15718,11292
22387,11292
533,1377
96,1377
12,1377
1164,1377
231,1377
233,1377
3188,1377
9498,1377
9727,1377
1127,1377
512,471
565,471
986,471
1268,471
7331,471
1964,471
11171,471
3716,471
5538,471
68287,471
163,89132
19222,89132
41349,89132
56827,89132
86974,89132
8757,89132
88511,89132
9788,89132
95776,89132
16992,89132
28277,87514
37419,87514
55282,87514
75948,87514
81275,87514
87975,87514
16992,87514
18778,87514
19129,87514
11113,87514
63793,63933
71192,63933
74732,63933
75214,63933
7772,63933
7786,63933
78969,63933
816,63933
82995,63933
86847,63933
7615,77597
9472,77597
17613,77597
1944,77597
2792,77597
29173,77597
3251,77597
36346,77597
36553,77597
5536,77597
1735,16391
19567,16391
19698,16391
23651,16391
269,16391
57372,16391
59427,16391
6461,16391
68393,16391
79255,16391
18225,109274
37419,109274
55984,109274
87622,109274
13266,109274
1549,109274
16987,109274
11113,109274
11653,109274
116559,109274
8422,19549
17446,19549
3148,19549
43367,19549
76263,19549
7855,19549
12868,19549
15269,19549
1685,19549
119177,19549
19959,76253
18,76253
13168,76253
1331,76253
1332,76253
11319,76253
113895,76253
117533,76253
11849,76253
12268,76253
41,1341
533,1341
1121,1341
231,1341
3188,1341
7386,1341
9727,1341
1127,1341
19441,1341
19531,1341
2687,75240
75948,75240
81275,75240
87622,75240
148,75240
16992,75240
18778,75240
11113,75240
112416,75240
115374,75240
2727,38030
27476,38030
43367,38030
13281,38030
13292,38030
13298,38030
1331,38030
1549,38030
1685,38030
119177,38030
533,7386
1334,7386
231,7386
2939,7386
3188,7386
561,7386
7342,7386
9727,7386
973,7386
1127,7386
6,832
472,832
533,832
135,832
1334,832
2939,832
3188,832
11118,832
1127,832
12517,832
9278,15409
1388,15409
17548,15409
2776,15409
22387,15409
33153,15409
35371,15409
35994,15409
36198,15409
51945,15409
8422,353
15536,353
28751,353
57217,353
57288,353
5875,353
64311,353
65527,353
68286,353
15482,353
3363,102420
51577,102420
55888,102420
65827,102420
19339,102420
1111,102420
11143,102420
115539,102420
116674,102420
116992,102420
9789,7046
132,7046
17111,7046
1713,7046
17379,7046
1931,7046
26145,7046
26574,7046
33153,7046
34823,7046
384,359
1593,359
1887,359
1942,359
1985,359
2449,359
325,359
7323,359
7346,359
19441,359
27378,109292
4316,109292
8382,109292
9688,109292
1318,109292
14983,109292
17196,109292
17215,109292
116376,109292
12268,109292
24,11162
3222,11162
11171,11162
18623,11162
2776,11162
3229,11162
31194,11162
34155,11162
35371,11162
7696,11162
194,2918
24,2918
1774,2918
18623,2918
2776,2918
28325,2918
29173,2918
33153,2918
36553,2918
5536,2918
231,241
277,241
297,241
37,241
564,241
621,241
623,241
1294,241
1372,241
8744,241
1989,22485
22425,22485
22426,22485
22469,22485
2247,22485
22471,22485
22472,22485
22477,22485
22482,22485
22483,22485
9243,4843
19561,4843
22387,4843
26574,4843
2792,4843
28168,4843
34155,4843
54842,4843
5538,4843
55199,4843
2155,7334
2368,7334
3222,7334
176,7334
11133,7334
28168,7334
2839,7334
36198,7334
5592,7334
55199,7334
19164,17446
19549,17446
26431,17446
43367,17446
7855,17446
83728,17446
12868,17446
15269,17446
1685,17446
119177,17446
27378,80382
27553,80382
447,80382
44178,80382
55192,80382
59341,80382
1318,80382
17196,80382
17215,80382
19292,80382
4113,7213
4114,7213
6194,7213
1388,7213
1899,7213
1985,7213
22387,7213
26841,7213
37138,7213
6491,7213
958,5589
1577,5589
1915,5589
2792,5589
28794,5589
34269,5589
36198,5589
5529,5589
7855,5589
17218,5589
31496,18981
63933,18981
74732,18981
7772,18981
78969,18981
816,18981
82995,18981
83731,18981
11113,18981
113895,18981
18623,21642
29173,21642
31515,21642
36553,21642
51577,21642
55888,21642
65827,21642
7855,21642
12163,21642
19339,21642
11582,16806
132,16806
1366,16806
1713,16806
17613,16806
2462,16806
34823,16806
36346,16806
36553,16806
5536,16806
13189,79999
1747,79999
1811,79999
25222,79999
26163,79999
26223,79999
26298,79999
28277,79999
37419,79999
13266,79999
11156,28540
11171,28540
19565,28540
2576,28540
27316,28540
28168,28540
28552,28540
36198,28540
36926,28540
54842,28540
13189,120201
19817,120201
25646,120201
27266,120201
55282,120201
68271,120201
81275,120201
1955,120201
11113,120201
119298,120201
452,36732
8537,36732
11527,36732
1474,36732
17548,36732
19785,36732
22422,36732
61985,36732
6849,36732
112589,36732
18124,28472
1982,28472
1983,28472
28213,28472
37112,28472
5741,28472
6845,28472
68397,28472
77768,28472
79428,28472
26574,3278
28277,3278
28465,3278
37419,3278
51577,3278
55888,3278
65827,3278
87975,3278
19339,3278
11336,3278
73,1011
498,1011
1877,1011
195,1011
1939,1011
5574,1011
632,1011
15536,1011
1829,1011
5538,1011
25311,119305
2695,119305
3359,119305
5538,119305
7471,119305
86477,119305
8955,119305
15269,119305
17318,119305
111187,119305
14733,116352
47366,116352
1966,116352
115869,116352
116343,116352
116349,116352
11635,116352
116351,116352
116353,116352
12795,116352
22426,36815
2731,36815
28465,36815
41895,36815
4397,36815
4313,36815
51991,36815
75797,36815
759,36815
13232,36815
139,96239
1829,96239
3292,96239
43367,96239
76263,96239
9534,96239
1549,96239
15269,96239
113895,96239
114795,96239
55199,22439
81249,22439
96217,22439
1168,22439
